,index,chatbot,user,dataset,date_today,id
10962,962,Which potato variety do you plant?,I plant <POTATO>Rose Finn Apple</POTATO>.,train,2025-06-28,10962
10963,963,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-03"">3 weeks ago</TIMEX3>.",test,2025-06-28,10963
10964,964,Which potato variety do you plant?,I plant <POTATO>Red Bliss</POTATO>.,test,2025-06-28,10964
10965,965,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-03"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,10965
10966,966,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-09"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,10966
10967,967,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-10"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,10967
10968,968,Which potato variety do you plant?,I plant <POTATO>German Butterball</POTATO>.,train,2025-06-28,10968
10969,969,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-20"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,10969
10970,970,Where is your farm located?,In <LOCATION>Nyabihu</LOCATION>.,train,2025-06-28,10970
10971,971,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-05"">I planted them 3 months ago</TIMEX3>.",valid,2025-06-28,10971
10972,972,Which potato variety do you plant?,I plant <POTATO>New Potatoes</POTATO>.,train,2025-06-28,10972
10973,973,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-08"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,10973
10974,974,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-26"">4 weeks ago</TIMEX3>.",test,2025-06-28,10974
10975,975,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-25"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,10975
10976,976,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-19"">5 weeks ago</TIMEX3>.",train,2025-06-28,10976
10977,977,Where is your farm located?,In <LOCATION>Musanze</LOCATION>.,train,2025-06-28,10977
10978,978,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-01"">3 weeks ago</TIMEX3>.",test,2025-06-28,10978
10979,979,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,10979
10980,980,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-27"">4 weeks ago</TIMEX3>.",train,2025-06-28,10980
10981,981,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-15"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,10981
10982,982,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-19"">1 weeks ago</TIMEX3>.",train,2025-06-28,10982
10983,983,Which potato variety do you plant?,I plant <POTATO>Rose Finn Apple</POTATO>.,valid,2025-06-28,10983
10984,984,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-05"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,10984
10985,985,Which potato variety do you plant?,I plant <POTATO>German Butterball</POTATO>.,train,2025-06-28,10985
10986,986,Which potato variety do you plant?,I plant <POTATO>Austrian Crescent</POTATO>.,valid,2025-06-28,10986
10987,987,Where is your farm located?,In <LOCATION>Musanze</LOCATION>.,valid,2025-06-28,10987
10988,988,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-03"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,10988
10989,989,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-04"">7 weeks ago</TIMEX3>.",train,2025-06-28,10989
10990,990,Which potato variety do you plant?,I plant <POTATO>German Butterball</POTATO>.,train,2025-06-28,10990
10991,991,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-22"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,10991
10992,992,Where is your farm located?,In <LOCATION>Musanze</LOCATION>.,train,2025-06-28,10992
10993,993,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,valid,2025-06-28,10993
10994,994,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,train,2025-06-28,10994
10995,995,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-19"">5 weeks ago</TIMEX3>.",valid,2025-06-28,10995
10996,996,Which potato variety do you plant?,I plant <POTATO>New Potatoes</POTATO>.,valid,2025-06-28,10996
10997,997,Where is your farm located?,In <LOCATION>Rulindo</LOCATION>.,train,2025-06-28,10997
10998,998,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-09"">2 weeks ago</TIMEX3>.",train,2025-06-28,10998
10999,999,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-14"">6 weeks ago</TIMEX3>.",train,2025-06-28,10999
11000,1000,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-28"">I planted them 2 months ago</TIMEX3>.",valid,2025-06-28,11000
11001,1001,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-31"">4 weeks ago</TIMEX3>.",test,2025-06-28,11001
11002,1002,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,11002
11003,1003,Which potato variety do you plant?,I plant <POTATO>Red Bliss</POTATO>.,train,2025-06-28,11003
11004,1004,Which potato variety do you plant?,I plant <POTATO>Red Bliss</POTATO>.,train,2025-06-28,11004
11005,1005,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-19"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,11005
11006,1006,Where is your farm located?,In <LOCATION>Rubavu</LOCATION>.,train,2025-06-28,11006
11007,1007,Where is your farm located?,In <LOCATION>Karongi</LOCATION>.,train,2025-06-28,11007
11008,1008,Where is your farm located?,In <LOCATION>Rubavu</LOCATION>.,test,2025-06-28,11008
11009,1009,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-25"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,11009
11010,1010,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-19"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,11010
11011,1011,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,train,2025-06-28,11011
11012,1012,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-31"">4 weeks ago</TIMEX3>.",valid,2025-06-28,11012
11013,1013,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-20"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,11013
11014,1014,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-18"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,11014
11015,1015,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-24"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,11015
11016,1016,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,11016
11017,1017,Where is your farm located?,In <LOCATION>Gicumbi</LOCATION>.,test,2025-06-28,11017
11018,1018,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-14"">2 weeks ago</TIMEX3>.",train,2025-06-28,11018
11019,1019,Where is your farm located?,In <LOCATION>Huye</LOCATION>.,train,2025-06-28,11019
11020,1020,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-25"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,11020
11021,1021,Where is your farm located?,In <LOCATION>Rubavu</LOCATION>.,train,2025-06-28,11021
11022,1022,Where is your farm located?,In <LOCATION>Gicumbi</LOCATION>.,test,2025-06-28,11022
11023,1023,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-19"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,11023
11024,1024,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-20"">5 weeks ago</TIMEX3>.",train,2025-06-28,11024
11025,1025,Which potato variety do you plant?,I plant <POTATO>Russian Banana</POTATO>.,train,2025-06-28,11025
11026,1026,Where is your farm located?,In <LOCATION>Huye</LOCATION>.,train,2025-06-28,11026
11027,1027,Where is your farm located?,In <LOCATION>Rubavu</LOCATION>.,train,2025-06-28,11027
11028,1028,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-18"">1 weeks ago</TIMEX3>.",train,2025-06-28,11028
11029,1029,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,11029
11030,1030,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,11030
11031,1031,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-04"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,11031
11032,1032,Which potato variety do you plant?,I plant <POTATO>German Butterball</POTATO>.,train,2025-06-28,11032
11033,1033,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-30"">I planted them 3 months ago</TIMEX3>.",test,2025-06-28,11033
11034,1034,Where is your farm located?,In <LOCATION>Nyamagabe</LOCATION>.,train,2025-06-28,11034
11035,1035,Where is your farm located?,In <LOCATION>Musanze</LOCATION>.,valid,2025-06-28,11035
11036,1036,Where is your farm located?,In <LOCATION>Nyamagabe</LOCATION>.,train,2025-06-28,11036
11037,1037,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-26"">I planted them 3 months ago</TIMEX3>.",valid,2025-06-28,11037
11038,1038,Which potato variety do you plant?,I plant <POTATO>Rose Finn Apple</POTATO>.,train,2025-06-28,11038
11039,1039,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-21"">1 weeks ago</TIMEX3>.",train,2025-06-28,11039
11040,1040,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,11040
11041,1041,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-13"">6 weeks ago</TIMEX3>.",train,2025-06-28,11041
11042,1042,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-06"">7 weeks ago</TIMEX3>.",valid,2025-06-28,11042
11043,1043,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-22"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,11043
11044,1044,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,valid,2025-06-28,11044
11045,1045,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-12"">6 weeks ago</TIMEX3>.",valid,2025-06-28,11045
11046,1046,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-02"">8 weeks ago</TIMEX3>.",train,2025-06-28,11046
11047,1047,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-11"">I planted them 3 months ago</TIMEX3>.",test,2025-06-28,11047
11048,1048,Where is your farm located?,In <LOCATION>Huye</LOCATION>.,train,2025-06-28,11048
11049,1049,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-03"">3 weeks ago</TIMEX3>.",train,2025-06-28,11049
11050,1050,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-16"">I planted them 2 months ago</TIMEX3>.",valid,2025-06-28,11050
11051,1051,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-22"">I planted them 2 months ago</TIMEX3>.",test,2025-06-28,11051
11052,1052,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,11052
11053,1053,Which potato variety do you plant?,I plant <POTATO>Russian Banana</POTATO>.,train,2025-06-28,11053
11054,1054,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-14"">2 weeks ago</TIMEX3>.",train,2025-06-28,11054
11055,1055,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-16"">1 weeks ago</TIMEX3>.",train,2025-06-28,11055
11056,1056,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,11056
11057,1057,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-16"">1 weeks ago</TIMEX3>.",valid,2025-06-28,11057
11058,1058,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-02"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,11058
11059,1059,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-09"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,11059
11060,1060,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-29"">I planted them 2 months ago</TIMEX3>.",test,2025-06-28,11060
11061,1061,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,valid,2025-06-28,11061
11062,1062,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-09"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,11062
11063,1063,Which potato variety do you plant?,I plant <POTATO>Red Bliss</POTATO>.,train,2025-06-28,11063
11064,1064,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-25"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,11064
11065,1065,Which potato variety do you plant?,I plant <POTATO>Russian Banana</POTATO>.,test,2025-06-28,11065
11066,1066,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-12"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,11066
11067,1067,Which potato variety do you plant?,I plant <POTATO>Austrian Crescent</POTATO>.,train,2025-06-28,11067
11068,1068,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-15"">I planted them 2 months ago</TIMEX3>.",valid,2025-06-28,11068
11069,1069,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-28"">4 weeks ago</TIMEX3>.",train,2025-06-28,11069
11070,1070,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-03"">3 weeks ago</TIMEX3>.",train,2025-06-28,11070
11071,1071,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-17"">6 weeks ago</TIMEX3>.",train,2025-06-28,11071
11072,1072,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-17"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,11072
11073,1073,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-21"">1 weeks ago</TIMEX3>.",train,2025-06-28,11073
11074,1074,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-22"">5 weeks ago</TIMEX3>.",train,2025-06-28,11074
11075,1075,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-08"">7 weeks ago</TIMEX3>.",test,2025-06-28,11075
11076,1076,Which potato variety do you plant?,I plant <POTATO>New Potatoes</POTATO>.,train,2025-06-28,11076
11077,1077,Where is your farm located?,In <LOCATION>Nyamagabe</LOCATION>.,train,2025-06-28,11077
11078,1078,Which potato variety do you plant?,I plant <POTATO>Russian Banana</POTATO>.,train,2025-06-28,11078
11079,1079,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-31"">4 weeks ago</TIMEX3>.",train,2025-06-28,11079
11080,1080,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-14"">6 weeks ago</TIMEX3>.",train,2025-06-28,11080
11081,1081,Where is your farm located?,In <LOCATION>Musanze</LOCATION>.,train,2025-06-28,11081
11082,1082,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-14"">6 weeks ago</TIMEX3>.",train,2025-06-28,11082
11083,1083,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-21"">1 weeks ago</TIMEX3>.",test,2025-06-28,11083
11084,1084,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,11084
11085,1085,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,train,2025-06-28,11085
11086,1086,Where is your farm located?,In <LOCATION>Burera</LOCATION>.,train,2025-06-28,11086
11087,1087,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,test,2025-06-28,11087
11088,1088,Where is your farm located?,In <LOCATION>Huye</LOCATION>.,train,2025-06-28,11088
11089,1089,Where is your farm located?,In <LOCATION>Nyabihu</LOCATION>.,train,2025-06-28,11089
11090,1090,Which potato variety do you plant?,I plant <POTATO>Austrian Crescent</POTATO>.,train,2025-06-28,11090
11091,1091,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-06"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,11091
